frequency_hz,amplitude
3.974200000000000273e+03,1.451465879183468522e-03
3.974300000000000182e+03,3.299098743422805829e-03
3.974400000000000091e+03,1.061588657566253299e-02
3.974500000000000000e+03,1.008695072182669294e-02
3.974600000000000364e+03,4.744502715537562629e-03
3.974700000000000273e+03,3.679765796570502040e-03
3.974800000000000182e+03,4.349618824367440170e-03
3.974900000000000091e+03,1.483053290833304940e-03
3.975000000000000000e+03,3.793944696894236378e-03
3.975100000000000364e+03,3.009559220354006935e-03
3.975200000000000273e+03,2.723790653797255289e-03
3.975300000000000182e+03,4.810765898128793391e-03
3.975400000000000091e+03,1.727390622285858565e-03
3.975500000000000000e+03,8.103602157764398881e-04
3.975600000000000364e+03,5.240558723899433648e-03
3.975700000000000273e+03,2.857352325313813717e-03
3.975800000000000182e+03,3.818542757803812179e-03
3.975900000000000091e+03,2.968835609144124862e-03
3.976000000000000000e+03,2.792492090549377609e-03
3.976100000000000364e+03,2.106341488784334477e-03
3.976200000000000273e+03,7.067623118360443282e-03
3.976300000000000182e+03,2.718256154770826421e-03
3.976400000000000091e+03,4.206719491373377140e-03
3.976500000000000000e+03,6.062703169549075316e-03
3.976600000000000364e+03,6.972441280769231010e-03
3.976700000000000273e+03,3.616453966345722568e-03
3.976800000000000182e+03,4.124398853162655580e-03
3.976900000000000091e+03,6.570597213652691962e-03
3.977000000000000000e+03,3.864628285755890898e-03
3.977100000000000364e+03,5.664598457175562020e-03
3.977200000000000273e+03,8.794683675221905269e-04
3.977300000000000182e+03,2.420622736540209777e-03
3.977400000000000091e+03,1.561938624615111714e-03
3.977500000000000000e+03,4.026771318447951338e-03
3.977600000000000364e+03,3.018752292516145835e-03
3.977700000000000273e+03,2.484210749867169377e-03
3.977800000000000182e+03,5.567890382300488827e-03
3.977900000000000091e+03,9.785070787460482117e-03
3.978000000000000000e+03,4.261108997357132208e-03
3.978100000000000364e+03,7.678975293999068356e-03
3.978200000000000273e+03,1.911978715719086803e-03
3.978300000000000182e+03,4.992397573490813846e-03
3.978400000000000091e+03,6.500072081768219767e-03
3.978500000000000000e+03,4.436881204344303789e-03
3.978600000000000364e+03,3.091227232634101863e-03
3.978700000000000273e+03,8.345332624192070003e-03
3.978800000000000182e+03,6.333365591878564044e-03
3.978900000000000091e+03,3.917907380560661963e-03
3.979000000000000000e+03,7.750995356563882693e-03
3.979100000000000364e+03,3.057245633215037364e-03
3.979200000000000273e+03,3.369347723509964147e-03
3.979300000000000182e+03,3.716761001531055948e-03
3.979400000000000091e+03,3.222173518158607652e-03
3.979500000000000000e+03,8.709874946838211396e-03
3.979600000000000364e+03,2.843302123028984812e-03
3.979700000000000273e+03,2.422998601212643464e-03
3.979800000000000182e+03,3.883156302110924839e-03
3.979900000000000091e+03,5.558197069958139289e-04
3.980000000000000000e+03,5.463680774245138760e-03
3.980100000000000364e+03,4.509944615907868215e-03
3.980200000000000273e+03,3.365893742852024261e-03
3.980300000000000182e+03,6.338345876337401520e-03
3.980400000000000091e+03,7.331775621942041715e-03
3.980500000000000000e+03,3.121476488952465520e-03
3.980600000000000364e+03,4.385240709502319194e-03
3.980700000000000273e+03,9.402247672066989974e-05
3.980800000000000182e+03,4.083022208193505358e-03
3.980900000000000091e+03,1.732423569531729365e-03
3.981000000000000000e+03,6.936388599132075478e-03
3.981100000000000364e+03,4.239499212374367096e-03
3.981200000000000273e+03,3.539290861894393153e-03
3.981300000000000182e+03,3.500505122366141635e-03
3.981400000000000091e+03,3.565220024778124018e-03
3.981500000000000000e+03,5.587368520670578376e-03
3.981600000000000364e+03,3.141710321562844743e-03
3.981700000000000273e+03,6.943992652795993870e-03
3.981800000000000182e+03,6.525632199183586252e-03
3.981900000000000091e+03,1.086633599930322998e-02
3.982000000000000000e+03,3.696353876202293758e-03
3.982100000000000364e+03,2.639844097815423427e-03
3.982200000000000273e+03,3.638095508789540924e-03
3.982300000000000182e+03,5.317632618164508385e-03
3.982400000000000091e+03,5.247550869248497965e-03
3.982500000000000000e+03,4.662024277233625669e-03
3.982600000000000364e+03,6.245788873746630117e-03
3.982700000000000273e+03,1.648829445116145207e-03
3.982800000000000182e+03,3.759058085122929990e-03
3.982900000000000091e+03,1.149676663462163980e-03
3.983000000000000000e+03,1.719495960376849365e-03
3.983100000000000364e+03,2.715487260140429966e-03
3.983200000000000273e+03,4.001661056984917759e-03
3.983300000000000182e+03,2.338991022136157390e-03
3.983400000000000091e+03,9.038421907138938661e-04
3.983500000000000000e+03,1.980596308524015629e-03
3.983600000000000364e+03,9.790171296368679887e-03
3.983700000000000273e+03,3.134478997915940857e-03
3.983800000000000182e+03,7.792841516970837670e-03
3.983900000000000091e+03,2.291109949263740037e-03
3.984000000000000000e+03,5.750121236419745291e-03
3.984100000000000364e+03,1.176258228259216771e-03
3.984200000000000273e+03,3.139622727303314695e-03
3.984300000000000182e+03,3.338338109434307692e-03
3.984400000000000091e+03,7.604568305422778132e-03
3.984500000000000000e+03,2.977669320535667949e-03
3.984600000000000364e+03,3.817555885728095722e-03
3.984700000000000273e+03,2.480837406310528685e-03
3.984800000000000182e+03,5.451208766907418568e-03
3.984900000000000091e+03,6.367071992586152349e-03
3.985000000000000000e+03,2.294396058855427238e-03
3.985100000000000364e+03,1.686403922189120370e-04
3.985200000000000273e+03,6.339083248602347606e-03
3.985300000000000182e+03,3.645780149372647005e-03
3.985400000000000091e+03,4.839978266679870016e-03
3.985500000000000000e+03,5.817848935926712463e-03
3.985600000000000364e+03,2.493155488670357588e-03
3.985700000000000273e+03,2.795070913070586130e-04
3.985800000000000182e+03,4.037879809659354613e-03
3.985900000000000091e+03,5.025916086422951325e-03
3.986000000000000000e+03,4.203660025491147076e-03
3.986100000000000364e+03,5.823394125109811366e-03
3.986200000000000273e+03,6.317038414915454071e-03
3.986300000000000182e+03,9.850568197724163949e-04
3.986400000000000091e+03,6.307328795234172850e-03
3.986500000000000000e+03,3.689376149091219692e-03
3.986600000000000364e+03,5.055110049575296804e-03
3.986700000000000273e+03,4.735941820688737043e-03
3.986800000000000182e+03,9.623164620903682659e-03
3.986900000000000091e+03,3.680955757803719159e-03
3.987000000000000000e+03,4.805394801123579959e-03
3.987100000000000364e+03,3.256857629426515837e-03
3.987200000000000273e+03,3.785686212782047536e-03
3.987300000000000182e+03,3.575211957532537649e-03
3.987400000000000091e+03,2.049459223071190862e-03
3.987500000000000000e+03,5.472259286081949947e-03
3.987600000000000364e+03,7.255114508753975587e-03
3.987700000000000273e+03,2.754121833633963509e-03
3.987800000000000182e+03,5.412792244912015618e-03
3.987900000000000091e+03,2.757119426544401078e-03
3.988000000000000000e+03,4.451853499076078614e-03
3.988100000000000364e+03,5.999901453068418912e-03
3.988200000000000273e+03,7.432620813188459304e-03
3.988300000000000182e+03,1.590150574834939441e-03
3.988400000000000091e+03,1.174107097203194684e-03
3.988500000000000000e+03,5.273845436445333094e-03
3.988600000000000364e+03,4.799679191582423808e-03
3.988700000000000273e+03,3.115344373964517698e-03
3.988800000000000182e+03,1.039687789693824081e-03
3.988900000000000091e+03,3.546170271091538505e-03
3.989000000000000000e+03,4.867588646717764360e-03
3.989100000000000364e+03,6.657842055519885317e-03
3.989200000000000273e+03,1.648796720310578010e-03
3.989300000000000182e+03,2.812100352535751996e-03
3.989400000000000091e+03,3.826172350897181183e-03
3.989500000000000000e+03,5.123533534632354440e-03
3.989600000000000364e+03,3.283305977955772170e-03
3.989700000000000273e+03,2.384358001895756606e-03
3.989800000000000182e+03,3.605291128124697968e-03
3.989900000000000091e+03,7.364773531290248580e-04
3.990000000000000000e+03,5.500739143746243356e-03
3.990100000000000364e+03,2.434394551897875805e-03
3.990200000000000273e+03,3.285713924544418022e-03
3.990300000000000182e+03,3.069554138276747637e-03
3.990400000000000091e+03,4.339561535664568717e-03
3.990500000000000000e+03,2.883236500136747513e-03
3.990600000000000364e+03,3.910973271173040500e-03
3.990700000000000273e+03,3.109586488146656030e-03
3.990800000000000182e+03,3.524482454584843515e-03
3.990900000000000091e+03,2.831860849399987692e-03
3.991000000000000000e+03,7.505057131357253941e-03
3.991100000000000364e+03,2.257906496695188513e-03
3.991200000000000273e+03,4.309175874018691781e-03
3.991300000000000182e+03,2.613956664279905133e-03
3.991400000000000091e+03,1.034790076686951769e-03
3.991500000000000000e+03,2.000241882349260321e-03
3.991600000000000364e+03,2.591953109867011894e-03
3.991700000000000273e+03,5.932528071254049816e-03
3.991800000000000182e+03,5.066164272369496485e-03
3.991900000000000091e+03,5.541151219937049711e-03
3.992000000000000000e+03,1.828322052639070900e-03
3.992100000000000364e+03,7.190664258221133968e-03
3.992200000000000273e+03,3.524815658723899365e-03
3.992300000000000182e+03,3.898168194960133573e-03
3.992400000000000091e+03,7.524720129418681867e-04
3.992500000000000000e+03,3.581112639706264967e-03
3.992600000000000364e+03,6.111576983058151016e-03
3.992700000000000273e+03,1.194640205248397773e-03
3.992800000000000182e+03,2.228578287434671273e-03
3.992900000000000091e+03,6.720448584302573733e-03
3.993000000000000000e+03,9.965010878528029678e-03
3.993100000000000364e+03,5.153490173762417803e-03
3.993200000000000273e+03,3.096801838585914405e-03
3.993300000000000182e+03,4.850975548638684388e-03
3.993400000000000091e+03,2.927796841724018048e-03
3.993500000000000000e+03,2.482120228350423192e-03
3.993600000000000364e+03,3.552245633932386501e-03
3.993700000000000273e+03,4.075491903178125701e-03
3.993800000000000182e+03,3.354013755020687770e-03
3.993900000000000091e+03,3.105208523023624337e-03
3.994000000000000000e+03,8.520545808263875129e-03
3.994100000000000364e+03,5.119064313413180384e-03
3.994200000000000273e+03,8.073170468609017214e-03
3.994300000000000182e+03,4.937927913456375585e-03
3.994400000000000091e+03,7.333605708403508582e-03
3.994500000000000000e+03,3.431808891812161613e-03
3.994600000000000364e+03,3.555722226231268403e-03
3.994700000000000273e+03,1.843798690373338149e-03
3.994800000000000182e+03,4.705629956533370975e-03
3.994900000000000091e+03,7.481424930856222372e-03
3.995000000000000000e+03,4.123047169383858845e-03
3.995100000000000364e+03,8.358254530155772438e-03
3.995200000000000273e+03,3.497574605308521444e-03
3.995300000000000182e+03,3.450061102811356577e-03
3.995400000000000091e+03,3.572365301977852535e-03
3.995500000000000000e+03,6.987850137438198286e-03
3.995600000000000364e+03,4.970087303097898979e-03
3.995700000000000273e+03,3.154499504129470002e-04
3.995800000000000182e+03,5.835293867375776315e-03
3.995900000000000091e+03,3.438779303997584365e-03
3.996000000000000000e+03,3.852132495988361792e-03
3.996100000000000364e+03,1.030594671240093151e-03
3.996200000000000273e+03,5.393443744072331028e-03
3.996300000000000182e+03,2.455826727364906516e-03
3.996400000000000091e+03,2.726705772003391610e-03
3.996500000000000000e+03,2.304542666135436010e-03
3.996600000000000364e+03,1.024118244451811648e-02
3.996700000000000273e+03,1.634305932372706344e-03
3.996800000000000182e+03,4.712516090287804937e-03
3.996900000000000091e+03,5.229318996380527725e-03
3.997000000000000000e+03,1.862688337558889191e-03
3.997100000000000364e+03,6.953398128935134662e-03
3.997200000000000273e+03,4.626811322193656942e-03
3.997300000000000182e+03,3.187233307361193608e-03
3.997400000000000091e+03,6.706950036320134985e-03
3.997500000000000000e+03,2.433453180626752622e-03
3.997600000000000364e+03,3.657384270428983529e-03
3.997700000000000273e+03,4.821349315686298230e-03
3.997800000000000182e+03,6.123084977073275578e-03
3.997900000000000091e+03,5.184201755880041111e-03
3.998000000000000000e+03,4.076183490434315271e-03
3.998100000000000364e+03,4.552595173441044939e-03
3.998200000000000273e+03,5.195284060824460586e-03
3.998300000000000182e+03,4.641457651841706354e-03
3.998400000000000091e+03,1.007679243744046514e-02
3.998500000000000000e+03,7.144263752599588208e-03
3.998600000000000364e+03,5.427289291096994671e-03
3.998700000000000273e+03,2.122465668472411568e-03
3.998800000000000182e+03,2.748516189114657421e-03
3.998900000000000091e+03,3.024863614860666319e-03
3.999000000000000000e+03,1.620069945820923124e-03
3.999100000000000364e+03,1.411437247700825107e-03
3.999200000000000273e+03,4.092492682577398774e-03
3.999300000000000182e+03,3.455181409487729626e-03
3.999400000000000091e+03,6.223511892982700085e-03
3.999500000000000000e+03,5.296771907899280526e-03
3.999600000000000364e+03,4.877202426314394997e-03
3.999700000000000273e+03,2.567119106757212964e-03
3.999800000000000182e+03,3.206795257528071482e-03
3.999900000000000091e+03,5.638661090482770255e-03
4.000000000000000000e+03,3.287372950007892442e-03
4.000100000000000364e+03,5.669548758238019195e-03
4.000200000000000273e+03,4.658129718250920114e-03
4.000300000000000182e+03,5.675567485435075235e-03
4.000400000000000091e+03,3.582993906968386165e-04
4.000500000000000000e+03,5.066769050451327625e-03
4.000600000000000364e+03,3.056265750097947580e-03
4.000700000000000273e+03,1.340842815610987461e-03
4.000800000000000182e+03,2.413886540205958595e-03
4.000900000000000091e+03,1.029213843112026724e-02
4.001000000000000000e+03,3.677029131541505614e-03
4.001100000000000364e+03,3.504330459006791288e-03
4.001200000000000273e+03,3.607196005674715052e-03
4.001300000000000182e+03,4.312614795465286727e-03
4.001400000000000091e+03,7.552396507349962672e-03
4.001500000000000000e+03,6.910610032932092139e-03
4.001600000000000364e+03,7.099829041866768074e-03
4.001700000000000273e+03,5.012399320157091658e-03
4.001800000000000182e+03,2.780506946254412363e-03
4.001900000000000091e+03,5.139206114841261830e-03
4.002000000000000000e+03,8.885071489224852931e-03
4.002100000000000364e+03,2.754047708314787818e-03
4.002200000000000273e+03,5.629739979592878092e-03
4.002300000000000182e+03,4.995326333602903568e-03
4.002400000000000091e+03,1.816627733053522960e-03
4.002500000000000000e+03,4.403553446575995955e-03
4.002600000000000364e+03,4.460967232529084239e-03
4.002700000000000273e+03,2.467734067193856021e-03
4.002800000000000182e+03,5.426510720887523995e-03
4.002900000000000091e+03,6.299558370991381953e-03
4.003000000000000000e+03,1.115825742833429293e-03
4.003100000000000364e+03,1.803355982192985122e-03
4.003200000000000273e+03,2.062104077163038913e-03
4.003300000000000182e+03,4.420673496628692994e-03
4.003400000000000091e+03,8.936213399920202999e-03
4.003500000000000000e+03,6.681095435037697232e-04
4.003600000000000364e+03,3.316694908385066625e-03
4.003700000000000273e+03,7.336059514554240171e-03
4.003800000000000182e+03,5.548772704851830974e-03
4.003900000000000091e+03,8.921062712869989170e-03
4.004000000000000000e+03,3.670620499387918043e-03
4.004100000000000364e+03,3.395712334636393197e-03
4.004200000000000273e+03,7.085950237056427153e-03
4.004300000000000182e+03,7.377551772395731997e-03
4.004400000000000091e+03,1.745038707209241877e-03
4.004500000000000000e+03,5.699396603702205216e-03
4.004600000000000364e+03,3.463206643942640887e-03
4.004700000000000273e+03,2.482695846447995937e-03
4.004800000000000182e+03,5.369495210378633088e-03
4.004900000000000091e+03,8.053679063796878590e-03
4.005000000000000000e+03,5.889151764898114053e-03
4.005100000000000364e+03,6.163245568147529378e-03
4.005200000000000273e+03,1.044728267059979489e-02
4.005300000000000182e+03,3.766230643357834640e-03
4.005400000000000091e+03,3.082319006358826691e-03
4.005500000000000000e+03,7.284449944421224517e-03
4.005600000000000364e+03,2.777173624320445245e-04
4.005700000000000273e+03,7.226734107768232121e-03
4.005800000000000182e+03,5.232411133703237030e-03
4.005900000000000091e+03,4.122749999317691302e-03
4.006000000000000000e+03,1.860377436299253100e-03
4.006100000000000364e+03,4.030902473709019329e-03
4.006200000000000273e+03,5.275635227250092749e-03
4.006300000000000182e+03,3.981312217167847813e-03
4.006400000000000091e+03,2.050266078387296027e-03
4.006500000000000000e+03,8.465656557194858184e-03
4.006600000000000364e+03,1.054426004249571676e-02
4.006700000000000273e+03,5.523914387409400994e-03
4.006800000000000182e+03,7.802316580954646698e-04
4.006900000000000091e+03,3.350626234966746358e-03
4.007000000000000000e+03,3.414773673915200841e-03
4.007100000000000364e+03,7.179075186154837245e-03
4.007200000000000273e+03,8.859844882766649025e-04
4.007300000000000182e+03,3.279372089834241191e-03
4.007400000000000091e+03,3.620704484818755217e-03
4.007500000000000000e+03,1.644317051216865125e-03
4.007600000000000364e+03,7.740430359581693814e-03
4.007700000000000273e+03,4.066098359951837195e-03
4.007800000000000182e+03,3.824871076465352800e-03
4.007900000000000091e+03,3.998300239477633675e-03
4.008000000000000000e+03,3.688743712193281316e-03
4.008100000000000364e+03,6.095251610744354710e-03
4.008200000000000273e+03,6.718924598791342281e-03
4.008300000000000182e+03,3.437724654311534716e-03
4.008400000000000091e+03,6.730253868722454492e-03
4.008500000000000000e+03,3.149956672495683903e-03
4.008600000000000364e+03,1.434614160087085153e-03
4.008700000000000273e+03,6.760281664534584407e-03
4.008800000000000182e+03,1.065570448986189215e-03
4.008900000000000091e+03,3.804779609695425543e-03
4.009000000000000000e+03,2.898706520479172374e-03
4.009100000000000364e+03,4.026431373073127533e-03
4.009200000000000273e+03,8.517292634056435052e-03
4.009300000000000182e+03,7.092797623298449823e-03
4.009400000000000091e+03,4.806817693018566699e-03
4.009500000000000000e+03,3.532777553882306305e-03
4.009600000000000364e+03,6.079756042097352910e-03
4.009700000000000273e+03,6.851313876565982494e-03
4.009800000000000182e+03,5.223164166396882142e-03
4.009900000000000091e+03,7.449235492165643541e-03
4.010000000000000000e+03,3.004110605668454566e-03
4.010100000000000364e+03,3.522366485852620153e-03
4.010200000000000273e+03,3.928573635342421343e-03
4.010300000000000182e+03,4.134514725530551160e-03
4.010400000000000091e+03,9.975443739413645400e-03
4.010500000000000000e+03,4.976207188441070760e-03
4.010600000000000364e+03,1.269362247889036779e-03
4.010700000000000273e+03,2.389534384748384210e-03
4.010800000000000182e+03,6.027426443094802827e-03
4.010900000000000091e+03,4.305973215183266437e-03
4.011000000000000000e+03,4.875394501775395448e-03
4.011100000000000364e+03,6.030658286455247048e-03
4.011200000000000273e+03,4.711766614947676159e-03
4.011300000000000182e+03,7.420454136822101114e-04
4.011400000000000091e+03,4.494425264152941517e-03
4.011500000000000000e+03,4.551490308699614531e-03
4.011600000000000364e+03,2.954301639641247843e-03
4.011700000000000273e+03,1.450615425442033533e-03
4.011800000000000182e+03,3.190714276602950490e-03
4.011900000000000091e+03,6.422489289743886845e-03
4.012000000000000000e+03,4.880402509271596946e-03
4.012100000000000364e+03,3.872975042767481686e-03
4.012200000000000273e+03,5.771424190792127581e-03
4.012300000000000182e+03,3.423074885918952256e-03
4.012400000000000091e+03,4.756688384050535533e-03
4.012500000000000000e+03,6.017282903563490187e-03
4.012600000000000364e+03,3.640487011996947249e-03
4.012700000000000273e+03,5.083142895357326170e-03
4.012800000000000182e+03,5.987385263992129822e-03
4.012900000000000091e+03,2.283636097035405665e-03
4.013000000000000000e+03,1.257261359273935007e-03
4.013100000000000364e+03,3.517954156030538102e-03
4.013200000000000273e+03,1.063421747365127408e-02
4.013300000000000182e+03,1.744755833842267546e-03
4.013400000000000091e+03,6.265972307806125935e-03
4.013500000000000000e+03,3.754067532242111749e-03
4.013600000000000364e+03,4.757406057844720815e-03
4.013700000000000273e+03,1.498424917316333940e-03
4.013800000000000182e+03,2.829496917376658933e-03
4.013900000000000091e+03,2.604642650081718386e-03
4.014000000000000000e+03,5.056077427284197574e-03
4.014100000000000364e+03,4.374435166974483154e-03
4.014200000000000273e+03,3.372981052755060459e-03
4.014300000000000182e+03,6.594385422524164011e-04
4.014400000000000091e+03,1.873383160343313229e-03
4.014500000000000000e+03,8.158405725441577119e-03
4.014600000000000364e+03,6.470283960335749575e-03
4.014700000000000273e+03,2.196434458478894753e-03
4.014800000000000182e+03,2.105645661015425728e-03
4.014900000000000091e+03,5.185334685475046293e-03
4.015000000000000000e+03,4.184494312878867320e-03
4.015100000000000364e+03,3.949726513474666190e-03
4.015200000000000273e+03,2.826781553165352064e-03
4.015300000000000182e+03,1.602235378295117484e-03
4.015400000000000091e+03,2.008461008050617044e-03
4.015500000000000000e+03,2.711678243318022333e-03
4.015600000000000364e+03,5.861871658806756813e-03
4.015700000000000273e+03,1.909838261501307878e-03
4.015800000000000182e+03,8.134525607963601426e-03
4.015900000000000091e+03,9.271309334214208539e-03
4.016000000000000000e+03,2.263402124089764367e-03
4.016100000000000364e+03,9.390852901846986293e-04
4.016200000000000273e+03,9.975168562036005812e-03
4.016300000000000182e+03,2.089323427280679723e-03
4.016400000000000091e+03,5.127239723300424344e-03
4.016500000000000000e+03,3.677609842775560797e-03
4.016600000000000364e+03,1.197107988050435078e-03
4.016700000000000273e+03,1.663047143630653557e-03
4.016800000000000182e+03,2.715150123251958494e-03
4.016900000000000091e+03,6.464507161064856310e-03
4.017000000000000000e+03,1.750826572808077694e-03
4.017100000000000364e+03,3.530558987679395348e-03
4.017200000000000273e+03,8.272965492561765860e-03
4.017300000000000182e+03,5.286133921769748355e-03
4.017400000000000091e+03,7.226389560500094851e-03
4.017500000000000000e+03,3.513456401177038942e-03
4.017600000000000364e+03,4.129304337564772449e-03
4.017700000000000273e+03,2.397342810924420285e-03
4.017800000000000182e+03,5.403969176766636705e-03
4.017900000000000091e+03,6.888314465183902882e-04
4.018000000000000000e+03,1.346575690320949087e-03
4.018100000000000364e+03,6.172690180673343248e-03
4.018200000000000273e+03,2.186440136779445841e-03
4.018300000000000182e+03,7.193410859066799376e-03
4.018400000000000091e+03,3.607027046800631142e-03
4.018500000000000000e+03,7.004945556692925533e-03
4.018600000000000364e+03,3.754177994288707392e-03
4.018700000000000273e+03,6.044949243603122031e-03
4.018800000000000182e+03,1.002299853301669890e-03
4.018900000000000091e+03,8.517076121649563847e-03
4.019000000000000000e+03,3.829130506326569464e-04
4.019100000000000364e+03,3.634602127048377259e-03
4.019200000000000273e+03,4.840256252412717709e-03
4.019300000000000182e+03,3.039374780389964090e-03
4.019400000000000091e+03,2.510495192285799003e-03
4.019500000000000000e+03,3.995925449743255656e-03
4.019600000000000364e+03,6.146384054878236899e-03
4.019700000000000273e+03,4.928186817996528350e-03
4.019800000000000182e+03,1.767914753685374514e-03
4.019900000000000091e+03,2.555985572455140350e-03
4.020000000000000000e+03,2.889554537060371343e-03
4.020100000000000364e+03,5.254314976679086945e-03
4.020200000000000273e+03,1.057660382816857187e-03
4.020300000000000182e+03,1.101636001716208707e-02
4.020400000000000091e+03,6.158537001889573953e-03
4.020500000000000000e+03,5.117563445320653936e-03
4.020600000000000364e+03,2.941476180446512059e-03
4.020700000000000273e+03,7.979651974646825852e-03
4.020800000000000182e+03,4.681758005133219644e-03
4.020900000000000091e+03,8.200367621954167061e-03
4.021000000000000000e+03,6.785061062967578417e-03
4.021100000000000364e+03,4.680873726585195113e-03
4.021200000000000273e+03,4.794763216018580257e-03
4.021300000000000182e+03,3.715116245206730432e-03
4.021400000000000091e+03,1.912050388155453733e-03
4.021500000000000000e+03,4.960443443320404835e-03
4.021600000000000364e+03,7.603747647236321072e-03
4.021700000000000273e+03,1.499654741065679312e-03
4.021800000000000182e+03,1.463753541219856838e-03
4.021900000000000091e+03,6.091678206659724600e-03
4.022000000000000000e+03,9.454136122341907575e-03
4.022100000000000364e+03,6.863941008166738042e-04
4.022200000000000273e+03,4.143175193345343885e-03
4.022300000000000182e+03,3.959688270132443594e-03
4.022400000000000091e+03,3.703872902397808801e-03
4.022500000000000000e+03,5.518933043520112165e-03
4.022600000000000364e+03,3.384994780402252046e-03
4.022700000000000273e+03,6.840015689150664123e-03
4.022800000000000182e+03,3.858526484141266283e-03
4.022900000000000091e+03,2.239187206465657193e-03
4.023000000000000000e+03,1.155623378216185087e-03
4.023100000000000364e+03,4.931938100316468968e-03
4.023200000000000273e+03,5.794516109169587856e-03
4.023300000000000182e+03,4.028472474383425726e-03
4.023400000000000091e+03,6.755346010520434964e-03
4.023500000000000000e+03,2.880886791016418636e-03
4.023600000000000364e+03,4.173239897330286927e-03
4.023700000000000273e+03,2.564442386631523782e-03
4.023800000000000182e+03,4.571275065336282903e-03
4.023900000000000091e+03,8.752430126128174157e-03
4.024000000000000000e+03,3.872545737751062304e-03
4.024100000000000364e+03,5.288578329786105051e-03
4.024200000000000273e+03,4.597595786501598551e-03
4.024300000000000182e+03,9.079635561350584902e-03
4.024400000000000091e+03,3.164185994528991627e-03
4.024500000000000000e+03,4.242564829299259356e-03
4.024600000000000364e+03,7.253826131015856694e-03
4.024700000000000273e+03,4.300327849807771517e-03
4.024800000000000182e+03,1.996090676466551021e-03
4.024900000000000091e+03,2.749884797020147979e-03
4.025000000000000000e+03,1.862773974362331346e-03
4.025100000000000364e+03,3.872554461320313387e-03
4.025200000000000273e+03,6.641608798910314873e-03
4.025300000000000182e+03,5.676359745998038261e-03
4.025400000000000091e+03,2.579723622102219043e-03
4.025500000000000000e+03,3.657331363099668598e-03
4.025600000000000364e+03,3.371733029734963211e-03
4.025700000000000273e+03,1.243505648801432849e-02
4.025800000000000182e+03,1.427992262006308032e-03
4.025900000000000091e+03,2.674212322888981641e-03
4.026000000000000000e+03,7.159648989710105764e-03
4.026100000000000364e+03,1.045844462390134802e-02
4.026200000000000273e+03,6.700962530435239546e-03
4.026300000000000182e+03,5.230219714752005339e-03
4.026400000000000091e+03,3.965202856673224682e-03
4.026500000000000000e+03,5.235704193895522780e-03
4.026600000000000364e+03,4.975550514777310647e-03
4.026700000000000273e+03,7.155927900576031361e-04
4.026800000000000182e+03,3.419673809720276750e-03
4.026900000000000091e+03,6.987444915835306671e-03
4.027000000000000000e+03,1.647096391993491506e-03
4.027100000000000364e+03,7.775908960806973691e-03
4.027200000000000273e+03,3.019763649558201458e-03
4.027300000000000182e+03,5.883195036901429746e-03
4.027400000000000091e+03,3.992117931521884690e-03
4.027500000000000000e+03,4.759856147419498293e-03
4.027600000000000364e+03,9.086065536807921839e-03
4.027700000000000273e+03,5.548580538657334887e-03
4.027800000000000182e+03,9.999738544863056352e-04
4.027900000000000091e+03,3.687339660903613068e-03
4.028000000000000000e+03,3.185523453316191442e-03
4.028100000000000364e+03,3.087882051065729463e-03
4.028200000000000273e+03,5.959570640581844485e-03
4.028300000000000182e+03,2.758979698099401582e-03
4.028400000000000091e+03,2.011627351329977904e-03
4.028500000000000000e+03,3.862681471829440723e-03
4.028600000000000364e+03,2.869975852446267958e-03
4.028700000000000273e+03,7.944102434061128815e-03
4.028800000000000182e+03,9.252946419339193318e-03
4.028900000000000091e+03,3.088294693362200662e-03
4.029000000000000000e+03,4.319568531766289181e-03
4.029100000000000364e+03,4.424729971244913997e-03
4.029200000000000273e+03,8.946039689593888317e-03
4.029300000000000182e+03,5.372635913124855847e-03
4.029400000000000091e+03,5.772770245381519776e-03
4.029500000000000000e+03,7.360861943556281078e-04
4.029600000000000364e+03,5.620244277575727962e-04
4.029700000000000273e+03,3.381587686690658463e-03
4.029800000000000182e+03,6.651357131647154218e-03
4.029900000000000091e+03,4.221274970479074393e-03
4.030000000000000000e+03,2.147329289722761311e-03
4.030100000000000364e+03,2.373632546069633607e-03
4.030200000000000273e+03,7.225706682981185638e-03
4.030300000000000182e+03,2.289887032595727765e-03
4.030400000000000091e+03,4.715164924174950097e-03
4.030500000000000000e+03,4.440738459558271276e-03
4.030600000000000364e+03,8.344840370804372520e-03
4.030700000000000273e+03,7.681920786793199236e-03
4.030800000000000182e+03,3.498258755367457569e-03
4.030900000000000091e+03,3.345354651435895280e-03
4.031000000000000000e+03,3.437992949845540720e-03
4.031100000000000364e+03,4.398347019121028045e-03
4.031200000000000273e+03,4.439848447122917395e-03
4.031300000000000182e+03,2.374937140175292522e-03
4.031400000000000091e+03,3.863456754116160498e-03
4.031500000000000000e+03,8.806836267873886445e-03
4.031600000000000364e+03,4.771239514714323282e-03
4.031700000000000273e+03,6.290028996110818421e-03
4.031800000000000182e+03,2.029246139838121292e-03
4.031900000000000091e+03,5.002024536161219469e-03
4.032000000000000000e+03,1.566841744803388692e-03
4.032100000000000364e+03,2.957666769267338486e-03
4.032200000000000273e+03,3.059105835946214057e-03
4.032300000000000182e+03,6.857050998382620451e-03
